ISO;Year;Poverty; Real GDP 
GUM;1990;0; -   
GUM;1991;0; -   
GUM;1992;0; -   
GUM;1993;0; -   
GUM;1994;0; -   
GUM;1995;0; -   
GUM;1996;0; -   
GUM;1997;0; -   
GUM;1998;0; -   
GUM;1999;0; -   
GUM;2000;0; -   
GUM;2001;0; -   
GUM;2002;0; -   
GUM;2003;0; -   
GUM;2004;0; -   
GUM;2005;0; -   
GUM;2006;0; -   
GUM;2007;0; -   
GUM;2008;0; -   
GUM;2009;0; -   
GUM;2010;0; -   
GUM;2011;0; -   
GUM;2012;0; -   
GUM;2013;0; -   
GUM;2014;0; -   
GUM;2015;0; -   
GUM;2016;0; -   
GUM;2017;0; -   
GUM;2018;0; -   
GUM;2019;0; -   
GUY;1985;0; -   
GUY;1986;0; -   
GUY;1987;0; -   
GUY;1988;0; -   
GUY;1989;0; -   
GUY;1990;0; 3 599 894 765 
GUY;1991;0; 3 817 971 573 
GUY;1992;28,9; 4 114 165 447 
GUY;1993;0; 4 450 502 812 
GUY;1994;0; 4 830 238 545 
GUY;1995;0; 5 073 269 416 
GUY;1996;0; 5 476 874 254 
GUY;1997;0; 5 815 381 538 
GUY;1998;11,8; 5 717 735 205 
GUY;1999;0; 5 886 988 847 
GUY;2000;0; 5 806 701 864 
GUY;2001;0; 5 939 066 890 
GUY;2002;0; 6 006 334 363 
GUY;2003;0; 5 968 360 792 
GUY;2004;0; 6 061 667 287 
GUY;2005;0; 5 943 406 728 
GUY;2006;0; 6 248 280 276 
GUY;2007;0; 6 697 608 871 
GUY;2008;0; 6 805 172 582 
GUY;2009;0; 7 068 976 824 
GUY;2010;0; 7 336 056 919 
GUY;2011;0; 7 727 756 738 
GUY;2012;0; 8 143 790 064 
GUY;2013;0; 8 441 323 822 
GUY;2014;0; 8 583 646 883 
GUY;2015;0; 8 642 661 275 
GUY;2016;0; 8 971 766 802 
GUY;2017;0; 9 306 806 134 
GUY;2018;0; 9 720 122 660 
GUY;2019;0; 10 240 404 611 
HKG;1985;0; -   
HKG;1986;0; -   
HKG;1987;0; -   
HKG;1988;0; -   
HKG;1989;0; -   
HKG;1990;0; 164 280 807 059 
HKG;1991;0; 173 648 040 051 
HKG;1992;0; 184 474 966 766 
HKG;1993;0; 195 914 423 868 
HKG;1994;0; 207 739 955 964 
HKG;1995;0; 212 671 179 416 
HKG;1996;0; 221 727 665 284 
HKG;1997;0; 233 035 023 407 
HKG;1998;0; 219 326 451 811 
HKG;1999;0; 224 824 285 528 
HKG;2000;0; 242 053 609 449 
HKG;2001;0; 243 411 240 985 
HKG;2002;0; 247 443 719 594 
HKG;2003;0; 255 006 228 909 
HKG;2004;0; 277 191 937 992 
HKG;2005;0; 297 671 368 590 
HKG;2006;0; 318 605 439 843 
HKG;2007;0; 339 202 658 698 
HKG;2008;0; 346 420 609 841 
HKG;2009;0; 337 901 641 011 
HKG;2010;0; 360 769 704 227 
HKG;2011;0; 378 139 619 205 
HKG;2012;0; 384 569 222 510 
HKG;2013;0; 396 496 816 793 
HKG;2014;0; 407 449 552 060 
HKG;2015;0; 417 178 641 899 
HKG;2016;0; 426 229 309 122 
HKG;2017;0; 442 387 687 745 
HKG;2018;0; 454 980 022 964 
HKG;2019;0; 447 337 467 958 
HND;1985;0; -   
HND;1986;0; -   
HND;1987;0; -   
HND;1988;0; -   
HND;1989;42,9; -   
HND;1990;45; 19 771 799 007 
HND;1991;34,1; 19 115 512 017 
HND;1992;29,2; 20 276 528 553 
HND;1993;24,3; 21 593 634 710 
HND;1994;27; 21 639 392 378 
HND;1995;28,2; 22 978 720 277 
HND;1996;31,4; 23 408 600 728 
HND;1997;21,8; 24 484 947 633 
HND;1998;26,6; 25 364 014 312 
HND;1999;26,8; 25 177 423 665 
HND;2000;0; 27 013 182 175 
HND;2001;21,9; 27 748 803 335 
HND;2002;23,9; 28 790 587 165 
HND;2003;28,5; 30 099 706 118 
HND;2004;27,7; 31 975 610 994 
HND;2005;27,1; 33 910 327 064 
HND;2006;23; 36 137 300 832 
HND;2007;17,6; 38 373 595 236 
HND;2008;16,9; 39 997 412 335 
HND;2009;14,2; 39 024 824 105 
HND;2010;15,6; 40 480 895 062 
HND;2011;16; 42 033 616 973 
HND;2012;19; 43 769 053 768 
HND;2013;16,4; 44 990 893 059 
HND;2014;15,2; 46 366 750 814 
HND;2015;14,9; 48 147 271 125 
HND;2016;16,1; 50 021 631 004 
HND;2017;15,4; 52 444 135 530 
HND;2018;15,8; 54 460 609 798 
HND;2019;14,8; 55 905 485 859 
HRV;1990;0; -   
HRV;1991;0; -   
HRV;1992;0; -   
HRV;1993;0; -   
HRV;1994;0; -   
HRV;1995;0; 69 978 306 118 
HRV;1996;0; 74 159 986 512 
HRV;1997;0; 78 707 495 417 
HRV;1998;0; 80 443 651 117 
HRV;1999;0; 79 738 603 640 
HRV;2000;0; 82 047 435 312 
HRV;2001;0; 84 535 522 365 
HRV;2002;0; 89 372 707 681 
HRV;2003;0; 94 311 395 896 
HRV;2004;0; 98 224 693 361 
HRV;2005;0; 102 460 536 202 
HRV;2006;0; 107 520 402 784 
HRV;2007;0; 112 802 677 467 
HRV;2008;0; 114 940 788 544 
HRV;2009;0,9; 106 571 145 665 
HRV;2010;1,2; 105 238 259 853 
HRV;2011;0,7; 105 148 551 025 
HRV;2012;0,8; 102 755 678 461 
HRV;2013;0,7; 102 382 554 741 
HRV;2014;1; 102 028 365 316 
HRV;2015;0,6; 104 605 283 924 
HRV;2016;0,6; 108 300 394 690 
HRV;2017;0,5; 111 997 870 082 
HRV;2018;0,4; 115 245 819 065 
HRV;2019;0; 119 258 615 795 
HRV;2020;;
HTI;1985;0; -   
HTI;1986;0; -   
HTI;1987;0; -   
HTI;1988;0; -   
HTI;1989;0; -   
HTI;1990;0; 24 924 143 316 
HTI;1991;0; 25 392 852 978 
HTI;1992;0; 24 044 509 520 
HTI;1993;0; 22 739 783 262 
HTI;1994;0; 20 022 236 064 
HTI;1995;0; 22 003 978 420 
HTI;1996;0; 22 915 113 290 
HTI;1997;0; 23 534 901 550 
HTI;1998;0; 24 048 395 525 
HTI;1999;0; 24 700 166 687 
HTI;2000;0; 24 915 072 773 
HTI;2001;0; 24 829 676 888 
HTI;2002;0; 25 090 840 429 
HTI;2003;0; 25 964 197 317 
HTI;2004;0; 25 622 026 388 
HTI;2005;0; 26 409 179 461 
HTI;2006;0; 26 876 291 982 
HTI;2007;0; 28 141 232 711 
HTI;2008;0; 28 889 235 768 
HTI;2009;0; 30 590 921 231 
HTI;2010;0; 28 862 071 789 
HTI;2011;0; 30 333 521 842 
HTI;2012;24,5; 30 485 924 858 
HTI;2013;0; 31 804 375 293 
HTI;2014;0; 32 352 226 522 
HTI;2015;0; 33 181 255 185 
HTI;2016;0; 33 782 654 843 
HTI;2017;0; 34 630 691 148 
HTI;2018;0; 35 208 265 608 
HTI;2019;0; 34 615 148 898 
HUN;1985;0; -   
HUN;1986;0; -   
HUN;1987;0; -   
HUN;1988;0; -   
HUN;1989;0; -   
HUN;1990;0; -   
HUN;1991;0; 170 456 799 369 
HUN;1992;0; 165 233 695 625 
HUN;1993;0; 164 281 770 227 
HUN;1994;0; 169 123 407 905 
HUN;1995;0; 171 642 544 152 
HUN;1996;0; 171 783 994 782 
HUN;1997;0; 177 183 385 975 
HUN;1998;0; 184 093 539 004 
HUN;1999;0; 189 747 101 234 
HUN;2000;0; 198 246 241 645 
HUN;2001;0; 206 322 974 959 
HUN;2002;0; 216 105 328 888 
HUN;2003;0; 224 932 201 481 
HUN;2004;0,1; 236 179 819 979 
HUN;2005;0,7; 246 324 400 953 
HUN;2006;0,1; 256 048 721 073 
HUN;2007;0,1; 256 757 926 760 
HUN;2008;0; 259 342 104 859 
HUN;2009;0,1; 242 237 263 427 
HUN;2010;0,1; 244 860 980 448 
HUN;2011;0,1; 249 415 774 396 
HUN;2012;0,3; 246 278 748 723 
HUN;2013;0,1; 250 727 439 203 
HUN;2014;0,6; 261 317 478 085 
HUN;2015;0,6; 270 994 743 556 
HUN;2016;1,3; 276 934 840 938 
HUN;2017;0,6; 288 755 963 637 
HUN;2018;0,2; 304 231 829 372 
HUN;2019;0; 318 086 738 767 
HUN;2020;;
IDN;1985;0; -   
IDN;1986;0; -   
IDN;1987;68,2; -   
IDN;1988;0; -   
IDN;1989;0; -   
IDN;1990;54,9; 822 263 546 712 
IDN;1991;0; 879 098 261 926 
IDN;1992;0; 936 217 728 784 
IDN;1993;54,8; 997 038 253 342 
IDN;1994;0; 1 072 214 649 455 
IDN;1995;0; 1 160 350 772 974 
IDN;1996;43,6; 1 251 069 167 151 
IDN;1997;0; 1 309 867 902 386 
IDN;1998;63,2; 1 137 925 138 527 
IDN;1999;37,4; 1 146 927 561 091 
IDN;2000;34,9; 1 203 357 174 106 
IDN;2001;31,2; 1 247 201 088 985 
IDN;2002;19; 1 303 318 595 058 
IDN;2003;19,3; 1 365 622 034 734 
IDN;2004;21; 1 434 324 757 866 
IDN;2005;18; 1 515 974 717 436 
IDN;2006;23,9; 1 599 367 755 718 
IDN;2007;19,3; 1 700 847 995 305 
IDN;2008;19; 1 803 131 952 431 
IDN;2009;15,5; 1 886 596 607 760 
IDN;2010;13,3; 2 004 015 629 604 
IDN;2011;10,9; 2 127 659 069 439 
IDN;2012;9,5; 2 255 957 989 051 
IDN;2013;7,3; 2 381 327 523 213 
IDN;2014;6,2; 2 500 552 696 432 
IDN;2015;5,8; 2 622 487 705 197 
IDN;2016;5,2; 2 754 479 325 710 
IDN;2017;4,5; 2 894 125 530 220 
IDN;2018;3,6; 3 043 876 022 675 
IDN;2019;2,7; 3 196 622 583 021 
IND;1985;0; -   
IND;1986;0; -   
IND;1987;50,6; -   
IND;1988;0; -   
IND;1989;0; -   
IND;1990;0; 1 583 371 286 873 
IND;1991;0; 1 600 104 852 333 
IND;1992;0; 1 687 828 937 100 
IND;1993;47,6; 1 768 013 912 872 
IND;1994;0; 1 885 744 616 830 
IND;1995;0; 2 028 580 188 961 
IND;1996;0; 2 181 728 301 662 
IND;1997;0; 2 270 084 389 293 
IND;1998;0; 2 410 475 847 413 
IND;1999;0; 2 623 700 648 733 
IND;2000;0; 2 724 476 758 632 
IND;2001;0; 2 855 904 598 336 
IND;2002;0; 2 964 542 504 459 
IND;2003;0; 3 197 566 854 314 
IND;2004;39,9; 3 450 908 049 335 
IND;2005;0; 3 724 338 354 436 
IND;2006;0; 4 024 547 309 302 
IND;2007;0; 4 332 860 435 873 
IND;2008;0; 4 466 602 754 869 
IND;2009;32,8; 4 817 762 098 070 
IND;2010;0; 5 227 155 513 075 
IND;2011;22,5; 5 501 127 199 128 
IND;2012;0; 5 801 290 084 908 
IND;2013;0; 6 171 766 642 358 
IND;2014;0; 6 629 108 597 812 
IND;2015;0; 7 159 188 945 023 
IND;2016;0; 7 750 273 455 775 
IND;2017;0; 8 276 934 253 114 
IND;2018;0; 8 817 665 458 351 
IND;2019;0; 9 174 036 185 837 
IND;2020;;
IRL;1985;0; -   
IRL;1986;0; -   
IRL;1987;0,7; -   
IRL;1988;0; -   
IRL;1989;0; -   
IRL;1990;0; 92 899 694 857 
IRL;1991;0; 94 692 323 900 
IRL;1992;0; 97 858 147 969 
IRL;1993;0; 100 493 085 398 
IRL;1994;0,2; 106 277 293 793 
IRL;1995;0,2; 116 516 496 813 
IRL;1996;0,2; 125 107 520 871 
IRL;1997;0; 138 887 949 542 
IRL;1998;0; 151 050 642 991 
IRL;1999;0; 166 945 009 792 
IRL;2000;0,2; 182 636 869 102 
IRL;2001;0; 192 324 813 318 
IRL;2002;0,2; 203 664 729 968 
IRL;2003;0,1; 209 794 191 749 
IRL;2004;0; 224 030 558 778 
IRL;2005;0; 236 881 425 344 
IRL;2006;0,4; 248 679 309 509 
IRL;2007;0,1; 261 872 911 567 
IRL;2008;0,2; 250 123 723 313 
IRL;2009;0,4; 237 366 235 039 
IRL;2010;0,5; 241 532 204 121 
IRL;2011;0,5; 244 113 040 100 
IRL;2012;0,2; 243 985 235 242 
IRL;2013;0,7; 247 076 563 944 
IRL;2014;0,4; 268 606 069 081 
IRL;2015;0,3; 336 230 991 638 
IRL;2016;0,1; 343 097 610 315 
IRL;2017;0,2; 373 770 580 497 
IRL;2018;0; 407 522 666 061 
IRL;2019;0; 427 560 583 990 
IRL;2020;;
IRN;1985;0; -   
IRN;1986;6,8; -   
IRN;1987;0; -   
IRN;1988;0; -   
IRN;1989;0; -   
IRN;1990;6,2; 486 487 487 544 
IRN;1991;0; 546 796 667 263 
IRN;1992;0; 562 448 080 076 
IRN;1993;0; 568 231 989 336 
IRN;1994;2,9; 559 856 080 077 
IRN;1995;0; 572 643 622 998 
IRN;1996;0; 602 404 606 020 
IRN;1997;0; 605 406 541 932 
IRN;1998;2,9; 618 569 308 065 
IRN;1999;0; 624 349 939 185 
IRN;2000;0; 660 617 795 640 
IRN;2001;0; 666 257 479 583 
IRN;2002;0; 714 808 675 241 
IRN;2003;0; 777 082 654 673 
IRN;2004;0; 811 149 523 617 
IRN;2005;0,6; 837 023 604 276 
IRN;2006;0,6; 878 873 070 782 
IRN;2007;0; 950 551 967 995 
IRN;2008;0; 952 936 489 901 
IRN;2009;1,1; 962 536 233 524 
IRN;2010;0; 1 018 343 490 475 
IRN;2011;0; 1 045 285 986 670 
IRN;2012;0; 967 469 075 268 
IRN;2013;0,2; 965 591 474 453 
IRN;2014;0,4; 1 010 041 694 690 
IRN;2015;0,4; 996 702 628 342 
IRN;2016;0,4; 1 130 223 330 592 
IRN;2017;0,4; 1 172 665 437 001 
IRN;2018;0,5; 1 102 000 948 422 
IRN;2019;0; 1 027 238 739 231 
IRN;2020;;
IRQ;1985;0; -   
IRQ;1986;0; -   
IRQ;1987;0; -   
IRQ;1988;0; -   
IRQ;1989;0; -   
IRQ;1990;0; 131 545 608 736 
IRQ;1991;0; 47 294 451 990 
IRQ;1992;0; 62 708 759 667 
IRQ;1993;0; 81 703 136 046 
IRQ;1994;0; 84 852 409 937 
IRQ;1995;0; 86 651 299 268 
IRQ;1996;0; 96 200 953 219 
IRQ;1997;0; 116 632 050 219 
IRQ;1998;0; 157 286 594 921 
IRQ;1999;0; 184 941 142 438 
IRQ;2000;0; 216 236 264 276 
IRQ;2001;0; 220 045 223 016 
IRQ;2002;0; 202 004 881 799 
IRQ;2003;0; 127 953 623 818 
IRQ;2004;0; 196 257 563 934 
IRQ;2005;0; 199 538 773 779 
IRQ;2006;1,5; 210 805 327 175 
IRQ;2007;0; 214 780 213 696 
IRQ;2008;0; 232 452 559 717 
IRQ;2009;0; 240 307 826 963 
IRQ;2010;0; 255 693 691 411 
IRQ;2011;0; 274 989 542 194 
IRQ;2012;1,7; 313 313 267 728 
IRQ;2013;0; 337 214 593 387 
IRQ;2014;0; 337 878 962 486 
IRQ;2015;0; 353 836 526 432 
IRQ;2016;0; 402 621 288 208 
IRQ;2017;0; 395 294 585 902 
IRQ;2018;0; 405 706 056 270 
IRQ;2019;0; 429 875 294 743 
ISL;1985;0; -   
ISL;1986;0; -   
ISL;1987;0; -   
ISL;1988;0; -   
ISL;1989;0; -   
ISL;1990;0; -   
ISL;1991;0; -   
ISL;1992;0; -   
ISL;1993;0; -   
ISL;1994;0; -   
ISL;1995;0; 9 004 634 266 
ISL;1996;0; 9 415 887 036 
ISL;1997;0; 9 959 327 353 
ISL;1998;0; 10 692 611 744 
ISL;1999;0; 11 124 050 451 
ISL;2000;0; 11 678 589 124 
ISL;2001;0; 12 147 309 013 
ISL;2002;0; 12 215 275 525 
ISL;2003;0; 12 477 010 814 
ISL;2004;0,2; 13 450 517 044 
ISL;2005;0; 14 274 285 751 
ISL;2006;0,1; 15 175 991 395 
ISL;2007;0,1; 16 459 100 236 
ISL;2008;0,1; 16 822 763 466 
ISL;2009;0,1; 15 533 498 911 
ISL;2010;0,1; 15 093 469 851 
ISL;2011;0,1; 15 372 061 971 
ISL;2012;0; 15 535 564 850 
ISL;2013;0; 16 242 815 275 
ISL;2014;0; 16 516 866 493 
ISL;2015;0; 17 249 664 317 
ISL;2016;0; 18 337 029 182 
ISL;2017;0; 19 106 258 173 
ISL;2018;0; 20 040 970 854 
ISL;2019;0; 20 528 933 022 
ISR;1985;0; -   
ISR;1986;0,2; -   
ISR;1987;0; -   
ISR;1988;0; -   
ISR;1989;0; -   
ISR;1990;0; -   
ISR;1991;0; -   
ISR;1992;0,2; -   
ISR;1993;0; -   
ISR;1994;0; -   
ISR;1995;0; 145 462 695 740 
ISR;1996;0; 154 230 893 332 
ISR;1997;0,2; 160 284 321 293 
ISR;1998;0; 167 012 716 648 
ISR;1999;0; 172 976 045 778 
ISR;2000;0; 188 357 550 564 
ISR;2001;0,2; 188 550 177 220 
ISR;2002;0; 188 180 863 419 
ISR;2003;0; 190 343 730 676 
ISR;2004;0; 199 699 156 117 
ISR;2005;0,5; 208 004 267 327 
ISR;2006;0; 220 020 295 618 
ISR;2007;0,5; 233 445 639 119 
ISR;2008;0; 241 520 191 513 
ISR;2009;0; 244 280 706 391 
ISR;2010;0,2; 258 167 349 521 
ISR;2011;0; 272 476 507 221 
ISR;2012;0,5; 280 168 508 678 
ISR;2013;0; 293 552 725 255 
ISR;2014;0,5; 305 661 032 075 
ISR;2015;0; 312 629 123 715 
ISR;2016;0,2; 326 580 991 870 
ISR;2017;0; 340 875 586 978 
ISR;2018;0; 354 454 108 943 
ISR;2019;0; 367 829 753 078 
ITA;1985;0; -   
ITA;1986;0,2; -   
ITA;1987;1,2; -   
ITA;1988;0; -   
ITA;1989;0; -   
ITA;1990;0; 2 075 111 958 974 
ITA;1991;0,2; 2 107 036 468 228 
ITA;1992;0; 2 124 614 956 280 
ITA;1993;1,2; 2 106 496 117 474 
ITA;1994;0; 2 151 807 346 894 
ITA;1995;0,7; 2 213 926 512 373 
ITA;1996;0; 2 241 972 196 957 
ITA;1997;0; 2 283 005 046 386 
ITA;1998;1,7; 2 324 341 481 905 
ITA;1999;0; 2 362 128 942 879 
ITA;2000;1,2; 2 451 581 706 372 
ITA;2001;0; 2 499 421 174 463 
ITA;2002;0; 2 505 768 279 550 
ITA;2003;0,8; 2 509 241 948 206 
ITA;2004;0,6; 2 544 963 369 996 
ITA;2005;0,6; 2 565 777 326 797 
ITA;2006;0,7; 2 611 721 153 732 
ITA;2007;0,7; 2 650 559 353 332 
ITA;2008;0,7; 2 625 060 632 005 
ITA;2009;0,9; 2 486 432 828 350 
ITA;2010;1,3; 2 529 032 778 541 
ITA;2011;1,2; 2 546 921 470 742 
ITA;2012;1,2; 2 471 000 141 708 
ITA;2013;1,4; 2 425 507 411 807 
ITA;2014;1,2; 2 425 397 110 830 
ITA;2015;1,9; 2 444 274 082 066 
ITA;2016;1,6; 2 475 889 856 375 
ITA;2017;1,4; 2 517 184 209 191 
ITA;2018;0; 2 540 488 576 005 
ITA;2019;0; 2 550 911 649 194 
ITA;2020;;
JAM;1985;0; -   
JAM;1986;0; -   
JAM;1987;0; -   
JAM;1988;6,1; -   
JAM;1989;0; -   
JAM;1990;4,6; 20 792 726 121 
JAM;1991;0; 21 798 727 854 
JAM;1992;0; 22 225 011 242 
JAM;1993;9,7; 24 317 963 346 
JAM;1994;0; 24 654 375 572 
JAM;1995;0; 25 233 742 806 
JAM;1996;3,4; 25 205 044 166 
JAM;1997;0; 24 917 590 752 
JAM;1998;0; 24 335 876 254 
JAM;1999;2,6; 24 590 836 871 
JAM;2000;0; 24 806 917 427 
JAM;2001;0; 25 140 552 993 
JAM;2002;2,7; 25 642 682 981 
JAM;2003;0; 26 582 825 179 
JAM;2004;1,7; 26 934 708 708 
JAM;2005;0; 27 175 450 578 
JAM;2006;0; 27 963 300 955 
JAM;2007;0; 28 363 722 572 
JAM;2008;0; 28 133 483 825 
JAM;2009;0; 26 910 999 030 
JAM;2010;0; 26 518 866 158 
JAM;2011;0; 26 977 742 325 
JAM;2012;0; 26 812 197 175 
JAM;2013;0; 26 951 000 170 
JAM;2014;0; 27 136 914 194 
JAM;2015;0; 27 386 977 365 
JAM;2016;0; 27 763 609 394 
JAM;2017;0; 28 040 446 747 
JAM;2018;0; 28 570 389 790 
JAM;2019;0; 28 825 320 994 
JOR;1985;0; -   
JOR;1986;0; -   
JOR;1987;0; -   
JOR;1988;0; -   
JOR;1989;0; -   
JOR;1990;0; 28 256 729 896 
JOR;1991;0; 28 711 247 915 
JOR;1992;2,7; 32 831 248 194 
JOR;1993;0; 34 304 382 687 
JOR;1994;0; 36 009 817 293 
JOR;1995;0; 38 242 740 850 
JOR;1996;0; 39 040 874 583 
JOR;1997;1,5; 40 332 532 514 
JOR;1998;0; 41 547 417 825 
JOR;1999;0; 42 955 680 327 
JOR;2000;0; 44 779 454 949 
JOR;2001;0; 47 139 313 138 
JOR;2002;1; 49 865 760 556 
JOR;2003;0; 51 941 007 457 
JOR;2004;0; 56 390 905 133 
JOR;2005;0; 60 984 843 730 
JOR;2006;0,3; 65 920 331 853 
JOR;2007;0; 71 310 090 481 
JOR;2008;0,1; 76 467 463 678 
JOR;2009;0; 80 308 967 354 
JOR;2010;0,1; 82 167 986 812 
JOR;2011;0; 84 417 072 420 
JOR;2012;0; 86 467 865 323 
JOR;2013;0; 88 724 631 105 
JOR;2014;0; 91 727 141 915 
JOR;2015;0; 94 017 136 424 
JOR;2016;0; 95 892 008 153 
JOR;2017;0; 97 893 384 209 
JOR;2018;0; 99 786 732 029 
JOR;2019;0; 101 738 028 004 
JPN;1985;0; -   
JPN;1986;0; -   
JPN;1987;0; -   
JPN;1988;0; -   
JPN;1989;0; -   
JPN;1990;0; 4 068 103 986 341 
JPN;1991;0; 4 207 131 308 345 
JPN;1992;0; 4 242 810 709 216 
JPN;1993;0; 4 220 836 350 466 
JPN;1994;0; 4 262 752 056 513 
JPN;1995;0; 4 374 905 046 770 
JPN;1996;0; 4 512 008 926 994 
JPN;1997;0; 4 556 282 054 982 
JPN;1998;0; 4 498 402 214 616 
JPN;1999;0; 4 483 380 702 001 
JPN;2000;0; 4 607 330 376 801 
JPN;2001;0; 4 625 119 437 239 
JPN;2002;0; 4 627 060 252 951 
JPN;2003;0; 4 698 091 434 761 
JPN;2004;0; 4 800 797 148 955 
ABW;1986;0; -   
ABW;1987;0; -   
ABW;1988;0; -   
ABW;1989;0; -   
ABW;1990;0; 2 301 801 382 
ABW;1991;0; 2 485 090 892 
ABW;1992;0; 2 631 272 709 
ABW;1993;0; 2 823 558 022 
ABW;1994;0; 3 055 199 979 
ABW;1995;0; 3 133 020 319 
ABW;1996;0; 3 170 171 303 
ABW;1997;0; 3 393 569 280 
ABW;1998;0; 3 461 168 700 
ABW;1999;0; 3 504 019 425 
ABW;2000;0; 3 770 906 155 
ABW;2001;0; 3 658 862 853 
ABW;2002;0; 3 539 084 620 
ABW;2003;0; 3 609 000 909 
ABW;2004;0; 3 894 529 307 
ABW;2005;0; 3 941 822 498 
ABW;2006;0; 3 983 235 582 
ABW;2007;0; 4 054 942 824 
ABW;2008;0; 4 051 264 664 
ABW;2009;0; 3 625 081 809 
ABW;2010;0; 3 491 496 479 
ABW;2011;0; 3 611 815 359 
ABW;2012;0; 3 562 338 436 
ABW;2013;0; 3 711 893 680 
ABW;2014;0; 3 723 029 361 
ABW;2015;0; 3 935 242 067 
ABW;2016;0; 4 017 882 135 
ABW;2017;0; 4 098 239 741 
ABW;2018;0; -   
ABW;2019;0; -   
AFG;1985;0; -   
AFG;1986;0; -   
AFG;1987;0; -   
AFG;1988;0; -   
AFG;1989;0; -   
AFG;1990;0; -   
AFG;1991;0; -   
AFG;1992;0; -   
AFG;1993;0; -   
AFG;1994;0; -   
AFG;1995;0; -   
AFG;1996;0; -   
AFG;1997;0; -   
AFG;1998;0; -   
AFG;1999;0; -   
AFG;2000;0; -   
AFG;2001;0; -   
AFG;2002;0; 26 890 054 382 
AFG;2003;0; 29 265 058 689 
AFG;2004;0; 29 678 901 146 
AFG;2005;0; 33 011 757 108 
AFG;2006;0; 34 780 330 056 
AFG;2007;0; 39 589 169 630 
AFG;2008;0; 41 143 038 133 
AFG;2009;0; 49 943 751 387 
AFG;2010;0; 57 116 893 447 
AFG;2011;0; 57 360 414 055 
AFG;2012;0; 64 675 178 731 
AFG;2013;0; 68 297 470 349 
AFG;2014;0; 70 158 264 545 
AFG;2015;0; 71 176 481 723 
AFG;2016;0; 72 785 293 848 
AFG;2017;0; 74 711 922 906 
AFG;2018;0; 75 600 418 109 
AFG;2019;0; 78 557 606 649 
AGO;1985;0; -   
AGO;1986;0; -   
AGO;1987;0; -   
AGO;1988;0; -   
AGO;1989;0; -   
AGO;1990;0; 68 524 299 956 
AGO;1991;0; 69 203 621 978 
AGO;1992;0; 65 163 320 249 
AGO;1993;0; 49 534 929 135 
AGO;1994;0; 50 198 381 864 
AGO;1995;0; 57 728 139 158 
AGO;1996;0; 65 547 051 778 
AGO;1997;0; 70 315 126 122 
AGO;1998;0; 73 613 711 666 
AGO;1999;0; 75 219 587 217 
AGO;2000;36,4; 77 517 262 957 
AGO;2001;0; 80 777 637 918 
AGO;2002;0; 91 816 456 696 
AGO;2003;0; 94 561 631 037 
AGO;2004;0; 104 918 835 770 
AGO;2005;0; 120 686 998 750 
AGO;2006;0; 134 623 551 003 
AGO;2007;0; 153 484 335 058 
AGO;2008;34,4; 170 622 608 226 
AGO;2009;0; 172 087 766 087 
AGO;2010;0; 179 666 395 221 
AGO;2011;0; 185 904 369 962 
AGO;2012;0; 201 784 670 080 
AGO;2013;0; 211 782 181 648 
AGO;2014;0; 221 995 647 525 
AGO;2015;0; 224 090 335 323 
AGO;2016;0; 218 308 693 424 
AGO;2017;0; 217 987 314 776 
AGO;2018;49,9; 213 619 656 135 
AGO;2019;0; 212 285 293 092 
ALB;1985;0; -   
ALB;1986;0; -   
ALB;1987;0; -   
ALB;1988;0; -   
ALB;1989;0; -   
ALB;1990;0; 15 864 260 122 
ALB;1991;0; 11 421 927 530 
ALB;1992;0; 10 601 020 930 
ALB;1993;0; 11 614 416 164 
ALB;1994;0; 12 578 745 644 
ALB;1995;0; 14 254 528 066 
ALB;1996;0,9; 15 551 690 041 
ALB;1997;0; 13 853 447 963 
ALB;1998;0; 15 076 627 590 
ALB;1999;0; 17 020 126 049 
ALB;2000;0; 18 202 380 867 
ALB;2001;0; 19 711 961 220 
ALB;2002;1,6; 20 606 199 102 
ALB;2003;0; 21 745 441 146 
ALB;2004;0; 22 944 630 011 
ALB;2005;0,9; 24 212 647 606 
ALB;2006;0; 25 641 837 638 
ALB;2007;0; 27 176 055 330 
ALB;2008;0,3; 29 214 270 738 
ALB;2009;0; 30 194 201 911 
ALB;2010;0; 31 313 482 301 
ALB;2011;0; 32 110 537 604 
ALB;2012;0,8; 32 565 621 886 
ALB;2013;0; 32 891 935 129 
ALB;2014;1,6; 33 475 585 696 
ALB;2015;1,1; 34 218 317 343 
ALB;2016;0,9; 35 352 647 954 
ALB;2017;1,3; 36 696 836 021 
ALB;2018;0; 38 171 813 854 
ALB;2019;0; 38 978 544 595 
ANT;1985;;
ANT;1986;;
ANT;1987;;
ANT;1988;;
ANT;1989;;
ANT;1990;;
ANT;1991;;
ANT;1992;;
ANT;1993;;
ANT;1994;;
ANT;1995;;
ANT;1996;;
ANT;1997;;
ANT;1998;;
ANT;1999;;
ANT;2000;;
ANT;2001;;
ANT;2002;;
ANT;2003;;
ANT;2004;;
ANT;2005;;
ANT;2006;;
ANT;2007;;
ANT;2008;;
ANT;2009;;
ANT;2010;;
ANT;2011;;
ANT;2012;;
ANT;2013;;
ANT;2014;;
ANT;2015;;
ANT;2016;;
ANT;2017;;
ANT;2018;;
ANT;2019;;
ARE;1985;0; -   
ARE;1986;0; -   
ARE;1987;0; -   
ARE;1988;0; -   
